PMX Bone Weight
-0.0506,16.88111,-0.4549499,-0.2526211,-0.2139306,-0.9436187,首,上半身2,頭,あご,0.6707996,0.2512605,0.0638268,0.01411308,False,0,0,0,0,0,0,0,0,0
0,16.8801,-0.4620999,-1.220565E-05,-0.2247951,-0.9744061,首,上半身2,頭,あご,0.6707996,0.2512605,0.0638268,0.01411308,False,0,0,0,0,0,0,0,0,0
-1.06697,12.90354,-0.1322,-0.7557899,0.4929127,0.4310669,下半身,上半身,右足M2,上半身2,0.7469943,0.1698303,0.05841889,0.02475656,False,0,0,0,0,0,0,0,0,0
-1.11458,12.79198,-0.09512998,-0.7900493,0.4571292,0.4084789,下半身,上半身,右足M2,上半身2,0.7609608,0.1375214,0.0884183,0.01309955,False,0,0,0,0,0,0,0,0,0
-1.17712,12.76744,-0.21998,-0.8715695,0.4022614,0.2802721,下半身,上半身,右足M2,上半身2,0.7680261,0.1382641,0.08192834,0.01178155,False,0,0,0,0,0,0,0,0,0
-1.13077,12.88372,-0.24889,-0.8428248,0.437313,0.3136939,下半身,上半身,右足M2,上半身2,0.7497243,0.1765544,0.04937196,0.02434938,False,0,0,0,0,0,0,0,0,0
-0.9851899,12.91984,-0.03274998,-0.6511557,0.5261332,0.5469736,下半身,上半身,右足M2,上半身2,0.7444196,0.167255,0.06236282,0.02596258,False,0,0,0,0,0,0,0,0,0
-1.03177,12.81173,0.01162001,-0.6775546,0.5020729,0.5374407,下半身,上半身,右足M2,上半身2,0.7573993,0.135898,0.09277767,0.01392506,False,0,0,0,0,0,0,0,0,0
-0.9486099,12.98822,-0.06213998,-0.6342646,0.5451763,0.5481707,下半身,上半身,右足M2,上半身2,0.7215221,0.1989771,0.04124294,0.03825794,False,0,0,0,0,0,0,0,0,0
-0.99824,13.00921,-0.14598,-0.7034729,0.5308137,0.4726127,下半身,上半身,上半身2,右足M2,0.7195783,0.2054453,0.03801848,0.03695788,False,0,0,0,0,0,0,0,0,0
-1.07834,12.99554,-0.2723999,-0.8008591,0.4799809,0.3581106,下半身,上半身,上半身2,右足M2,0.7095062,0.2211258,0.04013512,0.029233,False,0,0,0,0,0,0,0,0,0
-1.25425,12.64092,-0.65653,-0.9281434,0.2531249,-0.272906,下半身,上半身,右足M2,上半身2,0.7993199,0.1543148,0.03282147,0.01354385,False,0,0,0,0,0,0,0,0,0
-1.25621,12.69877,-0.53127,-0.9544955,0.2969001,-0.02808159,下半身,上半身,右足M2,上半身2,0.7843238,0.1573059,0.04308688,0.01528344,False,0,0,0,0,0,0,0,0,0
-1.28847,12.58445,-0.5139599,-0.963048,0.2675424,-0.03097957,下半身,上半身,右足M2,右足D,0.7963166,0.1265523,0.06250093,0.01463022,False,0,0,0,0,0,0,0,0,0
